Fecha,Par,Apertura,Maximo,Minimo,Cierre,Volumen
2025-10-06,USD/CAD,1.3115,1.3165,1.3038,1.3087,1541051
2025-10-07,USD/CAD,1.3087,1.3102,1.2939,1.2948,1292817
2025-10-08,USD/CAD,1.2948,1.2962,1.2878,1.29,1174854
2025-10-09,USD/CAD,1.29,1.2911,1.2855,1.288,1506990
2025-10-10,USD/CAD,1.288,1.2944,1.2847,1.292,1528659
2025-10-13,USD/CAD,1.292,1.2974,1.2857,1.2917,1877908
2025-10-14,USD/CAD,1.2917,1.3022,1.2861,1.2968,1885459
2025-10-15,USD/CAD,1.2968,1.3081,1.296,1.3056,1856363
2025-10-16,USD/CAD,1.3056,1.3164,1.3045,1.3125,1207895
2025-10-17,USD/CAD,1.3125,1.3203,1.3101,1.3156,1613703
2025-10-20,USD/CAD,1.3156,1.3172,1.3137,1.3157,808949
2025-10-21,USD/CAD,1.3157,1.3168,1.3052,1.3092,1587725
2025-10-22,USD/CAD,1.3092,1.3204,1.3033,1.314,1624107
2025-10-23,USD/CAD,1.314,1.3292,1.3077,1.3251,1649207
2025-10-24,USD/CAD,1.3251,1.3339,1.3208,1.3274,1819712
2025-10-27,USD/CAD,1.3274,1.3423,1.3218,1.3401,2151207
2025-10-28,USD/CAD,1.3401,1.3448,1.3264,1.3299,1203794
2025-10-29,USD/CAD,1.3299,1.3313,1.3208,1.3222,1487692
2025-10-30,USD/CAD,1.3222,1.3296,1.3187,1.3278,1298694
2025-10-31,USD/CAD,1.3278,1.333,1.3241,1.3296,1265534
2025-11-03,USD/CAD,1.3296,1.3405,1.3247,1.3383,1912150
2025-11-04,USD/CAD,1.3383,1.3394,1.3367,1.3382,975149
2025-11-05,USD/CAD,1.3382,1.34,1.33,1.3324,1739745
2025-11-06,USD/CAD,1.3324,1.3326,1.3286,1.331,931568
2025-11-07,USD/CAD,1.331,1.3357,1.3145,1.3208,1972775
2025-11-10,USD/CAD,1.3208,1.324,1.3104,1.3133,1672035
2025-11-11,USD/CAD,1.3133,1.3203,1.3084,1.3197,1239142
2025-11-12,USD/CAD,1.3197,1.3266,1.3148,1.3255,1296647
2025-11-13,USD/CAD,1.3255,1.3286,1.3237,1.3279,1420420
2025-11-14,USD/CAD,1.3279,1.332,1.3127,1.3165,1996147
2025-11-17,USD/CAD,1.3165,1.3171,1.3082,1.3141,1199298
2025-11-18,USD/CAD,1.3141,1.3191,1.3029,1.306,1645753
2025-11-19,USD/CAD,1.306,1.3139,1.2999,1.3137,1131728
2025-11-20,USD/CAD,1.3137,1.3154,1.3085,1.3099,1041241
2025-11-21,USD/CAD,1.3099,1.3157,1.3023,1.3028,1499674
2025-11-24,USD/CAD,1.3028,1.3077,1.297,1.303,1059712
2025-11-25,USD/CAD,1.303,1.3035,1.2933,1.2988,1675763
2025-11-26,USD/CAD,1.2988,1.3138,1.2924,1.3084,2064720
2025-11-27,USD/CAD,1.3084,1.3117,1.2992,1.3036,1869117
2025-11-28,USD/CAD,1.3036,1.3092,1.2885,1.2945,2002288
2025-12-01,USD/CAD,1.2945,1.2984,1.2753,1.2806,2393113
2025-12-02,USD/CAD,1.2806,1.2849,1.275,1.2804,1434667
2025-12-03,USD/CAD,1.2804,1.2867,1.2732,1.2768,1622788
2025-12-04,USD/CAD,1.2768,1.2783,1.2652,1.2677,1942416
2025-12-05,USD/CAD,1.2677,1.2792,1.2617,1.2752,1831796
2025-12-08,USD/CAD,1.2752,1.2824,1.2724,1.2795,998895
2025-12-09,USD/CAD,1.2795,1.2797,1.2758,1.2793,1306242
2025-12-10,USD/CAD,1.2793,1.2881,1.2764,1.288,1810531
2025-12-11,USD/CAD,1.288,1.293,1.2844,1.2923,1573813
2025-12-12,USD/CAD,1.2923,1.2965,1.2839,1.287,1559831
2025-12-15,USD/CAD,1.287,1.2906,1.28,1.2803,1558810
2025-12-16,USD/CAD,1.2803,1.2891,1.2746,1.2855,2023906
2025-12-17,USD/CAD,1.2855,1.2883,1.2826,1.2881,918984
2025-12-18,USD/CAD,1.2881,1.2922,1.2843,1.2891,1438261
2025-12-19,USD/CAD,1.2891,1.2951,1.2828,1.2837,1285421
2025-12-22,USD/CAD,1.2837,1.2902,1.2837,1.2876,1357814
2025-12-23,USD/CAD,1.2876,1.2916,1.2812,1.2827,1497000
2025-12-24,USD/CAD,1.2827,1.2877,1.2776,1.2821,1106137
2025-12-25,USD/CAD,1.2821,1.2964,1.2814,1.2913,1305237
2025-12-26,USD/CAD,1.2913,1.2947,1.2812,1.2871,1632535
2025-12-29,USD/CAD,1.2871,1.2926,1.2756,1.277,1290546
2025-12-30,USD/CAD,1.277,1.2795,1.2689,1.2702,1212941
2025-12-31,USD/CAD,1.2702,1.2822,1.2691,1.2766,1822416
2024-01-01,USD/MXN,17.5,17.6558,17.4424,17.5357,1472818
2024-01-02,USD/MXN,17.5357,17.6045,17.4781,17.5158,1311831
2024-01-03,USD/MXN,17.5158,17.5461,17.0903,17.228,2327935
2024-01-04,USD/MXN,17.228,17.4597,17.2181,17.436,1835897
2024-01-05,USD/MXN,17.436,17.436,17.2117,17.2177,1939729
2024-01-08,USD/MXN,17.2177,17.3686,17.1878,17.2694,1481145
2024-01-09,USD/MXN,17.2694,17.3176,17.1352,17.3023,1819369
2024-01-10,USD/MXN,17.3023,17.3424,17.1667,17.3086,1538091
2024-01-11,USD/MXN,17.3086,17.3594,17.2179,17.3181,1272185
2024-01-12,USD/MXN,17.3181,17.3958,17.057,17.178,2165519
2024-01-15,USD/MXN,17.178,17.2326,17.1035,17.1329,1555490
2024-01-16,USD/MXN,17.1329,17.3589,16.9996,17.2657,2119701
2024-01-17,USD/MXN,17.2657,17.4482,17.246,17.4404,1163822
2024-01-18,USD/MXN,17.4404,17.4577,17.3676,17.3817,1009028
2024-01-19,USD/MXN,17.3817,17.4511,17.1493,17.1647,1627515
2024-01-22,USD/MXN,17.1647,17.211,16.9796,17.0578,1455737
2024-01-23,USD/MXN,17.0578,17.3516,16.9512,17.3106,2399710
2024-01-24,USD/MXN,17.3106,17.3199,17.1605,17.211,1038281
2024-01-25,USD/MXN,17.211,17.3344,17.0631,17.1976,2062322
2024-01-26,USD/MXN,17.1976,17.4887,17.1379,17.3925,1735590
2024-01-29,USD/MXN,17.3925,17.4094,17.2983,17.3191,1168944
2024-01-30,USD/MXN,17.3191,17.3282,17.2317,17.2962,1299779
2024-01-31,USD/MXN,17.2962,17.5419,17.2022,17.4061,1644047
2024-02-01,USD/MXN,17.4061,17.7407,17.2903,17.6445,2822956
2024-02-02,USD/MXN,17.6445,17.7034,17.489,17.5534,1207785
2024-02-05,USD/MXN,17.5534,17.8485,17.47,17.7489,2008751
2024-02-06,USD/MXN,17.7489,17.8563,17.671,17.7089,1840900
2024-02-07,USD/MXN,17.7089,17.8194,17.4925,17.5834,2056544
2024-02-08,USD/MXN,17.5834,17.6858,17.4447,17.6185,1475696
2024-02-09,USD/MXN,17.6185,17.6791,17.4485,17.4553,1575762
2024-02-12,USD/MXN,17.4553,17.5228,17.3315,17.5212,1739803
2024-02-13,USD/MXN,17.5212,18.0959,17.4424,17.9627,3678193
2024-02-14,USD/MXN,17.9627,18.2091,17.9265,18.1216,2207951
2024-02-15,USD/MXN,18.1216,18.1511,17.9681,18.1064,1362587
2024-02-16,USD/MXN,18.1064,18.3931,18.0364,18.2588,2578561
2024-02-19,USD/MXN,18.2588,18.3925,18.0747,18.1227,1313120
2024-02-20,USD/MXN,18.1227,18.2662,17.9859,18.012,1270706
2024-02-21,USD/MXN,18.012,18.138,17.9657,18.0009,1765431
2024-02-22,USD/MXN,18.0009,18.1573,17.881,18.0135,1448899
2024-02-23,USD/MXN,18.0135,18.0488,17.7395,17.8272,1368652
2024-02-26,USD/MXN,17.8272,17.9473,17.6535,17.7835,1536245
2024-02-27,USD/MXN,17.7835,17.9006,17.7299,17.7629,1414115
2024-02-28,USD/MXN,17.7629,18.0152,17.7457,17.982,2002066
2024-02-29,USD/MXN,17.982,17.9962,17.7951,17.796,1675435
2024-03-01,USD/MXN,17.796,17.9354,17.5271,17.5986,1809070
2024-03-04,USD/MXN,17.5986,17.6651,17.4581,17.6234,1591299
2024-03-05,USD/MXN,17.6234,17.9095,17.5254,17.7856,2624347
2024-03-06,USD/MXN,17.7856,17.8647,17.7417,17.8641,1599987
2024-03-07,USD/MXN,17.8641,17.9104,17.7388,17.9074,1323211
2024-03-08,USD/MXN,17.9074,17.9741,17.7543,17.866,2080713
2024-03-11,USD/MXN,17.866,17.997,17.8638,17.9627,1544423
2024-03-12,USD/MXN,17.9627,18.1813,17.8453,18.0815,1427196
2024-03-13,USD/MXN,18.0815,18.1633,18.0009,18.0443,1044950
2024-03-14,USD/MXN,18.0443,18.0554,17.8859,17.9073,1177422
2024-03-15,USD/MXN,17.9073,17.9306,17.7402,17.7724,1741161
2024-03-18,USD/MXN,17.7724,17.9529,17.7057,17.8973,1373554
2024-03-19,USD/MXN,17.8973,17.9239,17.6161,17.6762,1872616
2024-03-20,USD/MXN,17.6762,18.0269,17.6353,17.9133,1593191
2024-03-21,USD/MXN,17.9133,17.973,17.8234,17.848,1775481
2024-03-22,USD/MXN,17.848,17.9055,17.7391,17.8922,1328902
2024-03-25,USD/MXN,17.8922,18.0623,17.7504,17.9926,2329857
2024-03-26,USD/MXN,17.9926,18.0057,17.7829,17.8942,2051436
2024-03-27,USD/MXN,17.8942,17.9127,17.7862,17.8284,952408
2024-03-28,USD/MXN,17.8284,17.8814,17.7934,17.8472,1219830
2024-03-29,USD/MXN,17.8472,17.9699,17.6944,17.7253,1266450
2024-04-01,USD/MXN,17.7253,17.8564,17.5547,17.5739,2305034
2024-04-02,USD/MXN,17.5739,17.6901,17.3595,17.4364,1961854
2024-04-03,USD/MXN,17.4364,17.6521,17.352,17.6051,1386190
2024-04-04,USD/MXN,17.6051,17.6996,17.5057,17.6611,1188090
2024-04-05,USD/MXN,17.6611,17.7387,17.4536,17.5491,1680968
2024-04-08,USD/MXN,17.5491,17.7737,17.508,17.6716,2220834
2024-04-09,USD/MXN,17.6716,17.812,17.5209,17.5673,2034891
2024-04-10,USD/MXN,17.5673,17.5858,17.1989,17.2932,2564597
2024-04-11,USD/MXN,17.2932,17.3965,17.2449,17.3896,1323081
2024-04-12,USD/MXN,17.3896,17.7165,17.36,17.6186,1469962
2024-04-15,USD/MXN,17.6186,17.8151,17.5659,17.6973,2193215
2024-04-16,USD/MXN,17.6973,17.8171,17.3921,17.4301,1563140
2024-04-17,USD/MXN,17.4301,17.5247,17.4145,17.4268,1669625
2024-04-18,USD/MXN,17.4268,17.5598,17.273,17.3885,1679141
2024-04-19,USD/MXN,17.3885,17.5124,17.2698,17.4411,1198562
2024-04-22,USD/MXN,17.4411,17.5686,17.2924,17.3229,1995090
2024-04-23,USD/MXN,17.3229,17.457,17.2677,17.2767,1992207
2024-04-24,USD/MXN,17.2767,17.3938,16.9794,17.0804,2813435
2024-04-25,USD/MXN,17.0804,17.1531,17.0515,17.1107,1033494
2024-04-26,USD/MXN,17.1107,17.1376,16.8681,16.9214,1445458
2024-04-29,USD/MXN,16.9214,17.0551,16.9127,16.9806,1476503
2024-04-30,USD/MXN,16.9806,17.0422,16.8481,16.8787,1700844
2024-05-01,USD/MXN,16.8787,16.9972,16.3501,16.4545,3335868
2024-05-02,USD/MXN,16.4545,16.5722,16.3486,16.559,1358117
2024-05-03,USD/MXN,16.559,16.6587,16.5315,16.6244,1765100
2024-05-06,USD/MXN,16.6244,16.9054,16.5797,16.8044,2144298
2024-05-07,USD/MXN,16.8044,16.8171,16.5056,16.5234,2328061
2024-05-08,USD/MXN,16.5234,16.5658,16.4271,16.4368,1453766
2024-05-09,USD/MXN,16.4368,16.5051,16.3064,16.4541,1522003
2024-05-10,USD/MXN,16.4541,16.6117,16.3678,16.5294,2239589
2024-05-13,USD/MXN,16.5294,16.5503,16.2651,16.336,1954488
2024-05-14,USD/MXN,16.336,16.5052,16.2359,16.3923,2225766
2024-05-15,USD/MXN,16.3923,16.451,16.2077,16.3174,2216062
2024-05-16,USD/MXN,16.3174,16.4371,15.9715,16.0752,2682060
2024-05-17,USD/MXN,16.0752,16.1354,15.9765,15.9787,1537864
2024-05-20,USD/MXN,15.9787,16.0797,15.9548,16.0444,976590
2024-05-21,USD/MXN,16.0444,16.0626,15.7288,15.8117,1477138
2024-05-22,USD/MXN,15.8117,15.8927,15.7641,15.8923,1154155
2024-05-23,USD/MXN,15.8923,15.9961,15.7673,15.9283,1395708
2024-05-24,USD/MXN,15.9283,15.9419,15.8113,15.8959,1202549
2024-05-27,USD/MXN,15.8959,15.9457,15.5679,15.688,1932257
2024-05-28,USD/MXN,15.688,15.7619,15.4679,15.4928,1774610
2024-05-29,USD/MXN,15.4928,15.527,15.3367,15.4434,1537189
2024-05-30,USD/MXN,15.4434,15.4651,15.2651,15.3045,1250941
2024-05-31,USD/MXN,15.3045,15.3993,15.1428,15.2636,1333433
2024-06-03,USD/MXN,15.2636,15.4907,15.2443,15.3743,1995601
2024-06-04,USD/MXN,15.3743,15.3866,15.2773,15.3407,1385833
2024-06-05,USD/MXN,15.3407,15.3598,15.2067,15.3038,1448560
2024-06-06,USD/MXN,15.3038,15.4213,15.2143,15.2671,1811742
2024-06-07,USD/MXN,15.2671,15.3955,15.2099,15.3909,1923942
2024-06-10,USD/MXN,15.3909,15.6718,15.2694,15.5501,2206902
2024-06-11,USD/MXN,15.5501,15.6032,15.4972,15.6026,1454285
2024-06-12,USD/MXN,15.6026,15.7288,15.5272,15.6197,2094093
2024-06-13,USD/MXN,15.6197,15.6868,15.6129,15.6484,1488824
2024-06-14,USD/MXN,15.6484,15.946,15.5429,15.8271,2186212
2024-06-17,USD/MXN,15.8271,15.9277,15.7451,15.8874,1713963
2024-06-18,USD/MXN,15.8874,16.1651,15.8361,16.0809,1641101
2024-06-19,USD/MXN,16.0809,16.0912,16.0249,16.027,1249890
2024-06-20,USD/MXN,16.027,16.0581,15.7807,15.8558,2403990
2024-06-21,USD/MXN,15.8558,15.9539,15.7693,15.7709,1599517
2024-06-24,USD/MXN,15.7709,15.8376,15.6997,15.6999,1805800
2024-06-25,USD/MXN,15.6999,16.0195,15.6225,15.9014,2138315
2024-06-26,USD/MXN,15.9014,16.05,15.8774,15.9951,2004418
2024-06-27,USD/MXN,15.9951,16.1064,15.8891,15.9135,1759090
2024-06-28,USD/MXN,15.9135,16.074,15.8304,16.0164,1280565
2024-07-01,USD/MXN,16.0164,16.1419,15.993,15.9998,1541245
2024-07-02,USD/MXN,15.9998,16.3335,15.9597,16.2091,1874882
2024-07-03,USD/MXN,16.2091,16.2517,16.1465,16.1658,953141
2024-07-04,USD/MXN,16.1658,16.2804,15.8927,15.9668,2622499
2024-07-05,USD/MXN,15.9668,16.075,15.8585,15.9429,1452252
2024-07-08,USD/MXN,15.9429,15.9698,15.8087,15.9004,1773041
2024-07-09,USD/MXN,15.9004,15.9798,15.6974,15.7296,1648094
2024-07-10,USD/MXN,15.7296,15.8125,15.7183,15.8033,1060981
2024-07-11,USD/MXN,15.8033,16.0904,15.7933,15.9834,2491481
2024-07-12,USD/MXN,15.9834,16.0057,15.7859,15.8399,1547637
2024-07-15,USD/MXN,15.8399,15.9722,15.72,15.9631,1905209
2024-07-16,USD/MXN,15.9631,16.0143,15.858,15.8857,1587693
2024-07-17,USD/MXN,15.8857,15.959,15.8499,15.8825,1392074
2024-07-18,USD/MXN,15.8825,15.9912,15.8532,15.866,1791040
2024-07-19,USD/MXN,15.866,15.9897,15.7861,15.8629,1813595
2024-07-22,USD/MXN,15.8629,15.9789,15.7766,15.9229,1543053
2024-07-23,USD/MXN,15.9229,15.9306,15.7113,15.7925,2056135
2024-07-24,USD/MXN,15.7925,16.0515,15.6837,15.9559,1750311
2024-07-25,USD/MXN,15.9559,16.0926,15.8938,16.0202,1666044
2024-07-26,USD/MXN,16.0202,16.185,16.0029,16.1272,1992347
2024-07-29,USD/MXN,16.1272,16.1671,15.9895,16.0266,1667451
2024-07-30,USD/MXN,16.0266,16.091,15.7995,15.8837,2272624
2024-07-31,USD/MXN,15.8837,16.0774,15.8058,16.034,2026008
2024-08-01,USD/MXN,16.034,16.1311,15.818,15.8855,2378765
2024-08-02,USD/MXN,15.8855,15.9736,15.7987,15.9044,1964292
2024-08-05,USD/MXN,15.9044,16.1466,15.8233,16.0341,1741458
2024-08-06,USD/MXN,16.0341,16.1038,15.9049,16.0178,1299159
2024-08-07,USD/MXN,16.0178,16.1986,15.9427,16.1678,1781357
2024-08-08,USD/MXN,16.1678,16.2778,16.0321,16.1326,1972969
2024-08-09,USD/MXN,16.1326,16.2045,15.936,15.9678,1532397
2024-08-12,USD/MXN,15.9678,16.0421,15.8811,16.0156,1056449
2024-08-13,USD/MXN,16.0156,16.121,15.9,16.041,1530731
2024-08-14,USD/MXN,16.041,16.4328,15.9915,16.3859,3043953
2024-08-15,USD/MXN,16.3859,16.4966,16.1607,16.262,2261987
2024-08-16,USD/MXN,16.262,16.321,16.1352,16.2293,1478356
2024-08-19,USD/MXN,16.2293,16.3236,16.1267,16.1344,1310250
2024-08-20,USD/MXN,16.1344,16.1467,16.041,16.116,1212917
2024-08-21,USD/MXN,16.116,16.167,16.0756,16.0924,1029267
2024-08-22,USD/MXN,16.0924,16.219,15.8564,15.9801,1624142
2024-08-23,USD/MXN,15.9801,16.1437,15.8764,16.04,2284631
2024-08-26,USD/MXN,16.04,16.0605,15.9984,16.0125,1549800
2024-08-27,USD/MXN,16.0125,16.2208,15.9969,16.1848,1356754
2024-08-28,USD/MXN,16.1848,16.2275,16.0243,16.1009,1192787
2024-08-29,USD/MXN,16.1009,16.4256,16.0564,16.3406,1927233
2024-08-30,USD/MXN,16.3406,16.4759,16.3361,16.3767,1394932
2024-09-02,USD/MXN,16.3767,16.6424,16.3057,16.5433,1668867
2024-09-03,USD/MXN,16.5433,16.6261,16.4919,16.5585,1238004
2024-09-04,USD/MXN,16.5585,16.6659,16.4418,16.4551,1375825
2024-09-05,USD/MXN,16.4551,16.5127,16.3151,16.4204,1863676
2024-09-06,USD/MXN,16.4204,16.4367,16.1194,16.2383,2217015
2024-09-09,USD/MXN,16.2383,16.3116,16.1256,16.2238,1700105
2024-09-10,USD/MXN,16.2238,16.3699,16.117,16.2461,1658850
2024-09-11,USD/MXN,16.2461,16.3551,16.218,16.252,1771241
2024-09-12,USD/MXN,16.252,16.501,16.2178,16.425,2398655
2024-09-13,USD/MXN,16.425,16.51,16.378,16.4054,1127213
2024-09-16,USD/MXN,16.4054,16.5275,16.0579,16.1568,2027161
2024-09-17,USD/MXN,16.1568,16.6718,16.0343,16.6149,3018708
2024-09-18,USD/MXN,16.6149,16.659,16.4284,16.5231,1278510
2024-09-19,USD/MXN,16.5231,16.7813,16.4066,16.6512,2052638
2024-09-20,USD/MXN,16.6512,16.7662,16.3667,16.4508,2307420
2024-09-23,USD/MXN,16.4508,16.5257,16.3998,16.4831,1400931
2024-09-24,USD/MXN,16.4831,16.5442,16.3225,16.3783,1502864
2024-09-25,USD/MXN,16.3783,16.4327,15.9988,16.0084,2383733
2024-09-26,USD/MXN,16.0084,16.0275,15.9682,15.9722,1511611
2024-09-27,USD/MXN,15.9722,16.0946,15.877,15.9658,1384680
2024-09-30,USD/MXN,15.9658,16.0175,15.882,15.9379,1556663
2024-10-01,USD/MXN,15.9379,16.0807,15.8675,15.9689,1211716
2024-10-02,USD/MXN,15.9689,15.9931,15.8634,15.9344,1040324
2024-10-03,USD/MXN,15.9344,16.0131,15.8991,15.9433,1400105
2024-10-04,USD/MXN,15.9433,15.968,15.8826,15.965,967437
2024-10-07,USD/MXN,15.965,16.0626,15.9003,15.9605,1075826
2024-10-08,USD/MXN,15.9605,16.0346,15.8891,15.9387,1168900
2024-10-09,USD/MXN,15.9387,16.0184,15.7208,15.8247,2008856
2024-10-10,USD/MXN,15.8247,15.9065,15.7676,15.9,1614598
2024-10-11,USD/MXN,15.9,15.9268,15.7874,15.864,1181730
2024-10-14,USD/MXN,15.864,15.8734,15.7045,15.8178,1687135
2024-10-15,USD/MXN,15.8178,15.9193,15.7082,15.8826,1349777
2024-10-16,USD/MXN,15.8826,15.9894,15.7695,15.9095,1807559
2024-10-17,USD/MXN,15.9095,15.9816,15.7865,15.8207,1527947
2024-10-18,USD/MXN,15.8207,16.0572,15.8163,15.979,1924123
2024-10-21,USD/MXN,15.979,16.0492,15.7939,15.8269,2333130
2024-10-22,USD/MXN,15.8269,15.8615,15.6614,15.6963,2061170
2024-10-23,USD/MXN,15.6963,15.8111,15.5822,15.7803,1215031
2024-10-24,USD/MXN,15.7803,16.0189,15.6983,16.0013,2481910
2024-10-25,USD/MXN,16.0013,16.11,15.917,15.9274,1186139
2024-10-28,USD/MXN,15.9274,16.0588,15.9102,15.98,1865372
2024-10-29,USD/MXN,15.98,16.0039,15.8079,15.8276,1402047
2024-10-30,USD/MXN,15.8276,15.85,15.6307,15.71,1572959
2024-10-31,USD/MXN,15.71,15.963,15.6175,15.8523,1585027
2024-11-01,USD/MXN,15.8523,15.9931,15.7432,15.8986,1372141
2024-11-04,USD/MXN,15.8986,16.1312,15.779,16.0466,2394509
2024-11-05,USD/MXN,16.0466,16.2387,16.0207,16.1861,2127082
2024-11-06,USD/MXN,16.1861,16.22,15.876,15.9155,2199495
2024-11-07,USD/MXN,15.9155,16.0402,15.7329,15.7632,2219906
2024-11-08,USD/MXN,15.7632,15.8986,15.718,15.7978,1820120
2024-11-11,USD/MXN,15.7978,15.836,15.4693,15.5833,1852990
2024-11-12,USD/MXN,15.5833,15.689,15.3808,15.4519,1446169
2024-11-13,USD/MXN,15.4519,15.7232,15.3606,15.6283,1523613
2024-11-14,USD/MXN,15.6283,15.6654,15.4996,15.5606,1393494
2024-11-15,USD/MXN,15.5606,15.7024,15.557,15.649,1239650
2024-11-18,USD/MXN,15.649,15.6723,15.6374,15.6455,819477
2024-11-19,USD/MXN,15.6455,15.6594,15.4934,15.5604,1236125
2024-11-20,USD/MXN,15.5604,15.6503,15.2649,15.3532,1734146
2024-11-21,USD/MXN,15.3532,15.4148,15.3268,15.3819,1606941
2024-11-22,USD/MXN,15.3819,15.6629,15.293,15.5609,1727071
2024-11-25,USD/MXN,15.5609,15.6848,15.3794,15.4798,2026189
2024-11-26,USD/MXN,15.4798,15.4977,15.4287,15.4882,1291176
2024-11-27,USD/MXN,15.4882,15.5469,15.2086,15.2999,2146656
2024-11-28,USD/MXN,15.2999,15.3981,15.1685,15.2177,1329341
2024-11-29,USD/MXN,15.2177,15.3555,15.1351,15.2592,1536684
2024-12-02,USD/MXN,15.2592,15.4433,15.1659,15.35,1394946
2024-12-03,USD/MXN,15.35,15.4613,15.2281,15.4182,1649235
2024-12-04,USD/MXN,15.4182,15.4742,15.1257,15.1676,1732090
2024-12-05,USD/MXN,15.1676,15.2398,15.0625,15.1122,1643173
2024-12-06,USD/MXN,15.1122,15.2299,14.9754,14.9953,2055341
2024-12-09,USD/MXN,14.9953,15.0345,14.9338,14.9582,1361806
2024-12-10,USD/MXN,14.9582,15.0686,14.862,14.9449,1624128
2024-12-11,USD/MXN,14.9449,15.1048,14.8352,15.0724,1773444
2024-12-12,USD/MXN,15.0724,15.2275,15.0248,15.108,2015388
2024-12-13,USD/MXN,15.108,15.3613,15.0862,15.2793,1588576
2024-12-16,USD/MXN,15.2793,15.336,15.1592,15.1938,1800454
2024-12-17,USD/MXN,15.1938,15.2684,14.9669,15.0216,2299909
2024-12-18,USD/MXN,15.0216,15.2296,14.9867,15.1965,1720955
2024-12-19,USD/MXN,15.1965,15.2826,15.1681,15.2492,1209409
2024-12-20,USD/MXN,15.2492,15.263,15.0692,15.1585,1606468
2024-12-23,USD/MXN,15.1585,15.2255,15.1575,15.2116,925291
2024-12-24,USD/MXN,15.2116,15.3558,15.146,15.3132,1229423
2024-12-25,USD/MXN,15.3132,15.4214,15.216,15.3278,1281299
2024-12-26,USD/MXN,15.3278,15.4024,15.206,15.2384,1332697
2024-12-27,USD/MXN,15.2384,15.2509,15.1113,15.1846,1461657
2024-12-30,USD/MXN,15.1846,15.3237,15.1034,15.2199,2086956
2024-12-31,USD/MXN,15.2199,15.3175,15.1402,15.2442,1331488
2025-01-01,USD/MXN,15.2442,15.5103,15.1898,15.392,2586905
2025-01-02,USD/MXN,15.392,15.4745,15.3154,15.358,1930756
2025-01-03,USD/MXN,15.358,15.3795,15.1377,15.2396,2279504
2025-01-06,USD/MXN,15.2396,15.6127,15.1471,15.5538,3039558
2025-01-07,USD/MXN,15.5538,15.6563,15.5138,15.5755,1338927
2025-01-08,USD/MXN,15.5755,15.683,15.5627,15.6795,1030862
2025-01-09,USD/MXN,15.6795,15.7468,15.6704,15.7449,1294795
2025-01-10,USD/MXN,15.7449,15.7847,15.733,15.7684,1205168
2025-01-13,USD/MXN,15.7684,15.8002,15.6663,15.7397,1723607
2025-01-14,USD/MXN,15.7397,15.7938,15.3803,15.3866,3002046
2025-01-15,USD/MXN,15.3866,15.4466,15.2146,15.2558,1762473
2025-01-16,USD/MXN,15.2558,15.3128,15.1638,15.2959,1350055
2025-01-17,USD/MXN,15.2959,15.3783,14.928,14.9632,2006230
2025-01-20,USD/MXN,14.9632,15.0432,14.8718,14.9718,1105322
2025-01-21,USD/MXN,14.9718,15.0864,14.8825,15.051,1690280
2025-01-22,USD/MXN,15.051,15.153,15.0214,15.1513,1485015
2025-01-23,USD/MXN,15.1513,15.2333,15.063,15.2238,1866530
2025-01-24,USD/MXN,15.2238,15.3886,15.1328,15.3405,1845400
2025-01-27,USD/MXN,15.3405,15.5567,15.2918,15.5376,2329286
2025-01-28,USD/MXN,15.5376,15.7211,15.5114,15.6738,1803363
2025-01-29,USD/MXN,15.6738,15.7774,15.6085,15.6985,1853157
2025-01-30,USD/MXN,15.6985,15.7672,15.566,15.6816,1294642
2025-01-31,USD/MXN,15.6816,15.725,15.6014,15.696,1691514
2025-02-03,USD/MXN,15.696,15.7392,15.6397,15.6614,1455116
2025-02-04,USD/MXN,15.6614,15.879,15.5759,15.8014,1578565
2025-02-05,USD/MXN,15.8014,15.9831,15.7474,15.8737,1420702
2025-02-06,USD/MXN,15.8737,15.9694,15.7505,15.8254,2121976
2025-02-07,USD/MXN,15.8254,16.0638,15.7324,15.993,1472442
2025-02-10,USD/MXN,15.993,16.0393,15.8899,15.9556,1434186
2025-02-11,USD/MXN,15.9556,16.0022,15.7318,15.8349,1640701
2025-02-12,USD/MXN,15.8349,15.9463,15.7421,15.8336,1807823
2025-02-13,USD/MXN,15.8336,15.8385,15.6518,15.7292,1913715
2025-02-14,USD/MXN,15.7292,15.9722,15.7102,15.847,1679400
2025-02-17,USD/MXN,15.847,15.9312,15.6345,15.7398,1851128
2025-02-18,USD/MXN,15.7398,15.8256,15.6075,15.7253,2182041
2025-02-19,USD/MXN,15.7253,15.8483,15.708,15.8435,1692305
2025-02-20,USD/MXN,15.8435,15.9202,15.6917,15.7532,2131495
2025-02-21,USD/MXN,15.7532,15.8663,15.7206,15.805,1408823
2025-02-24,USD/MXN,15.805,15.8184,15.5873,15.6819,1454926
2025-02-25,USD/MXN,15.6819,15.7475,15.5914,15.7126,1418585
2025-02-26,USD/MXN,15.7126,15.8963,15.6949,15.7839,1853758
2025-02-27,USD/MXN,15.7839,15.8534,15.6679,15.7786,1215519
2025-02-28,USD/MXN,15.7786,15.835,15.7557,15.7828,1078895
2025-03-03,USD/MXN,15.7828,15.8481,15.6822,15.8389,1110662
2025-03-04,USD/MXN,15.8389,15.9294,15.7456,15.8033,1516090
2025-03-05,USD/MXN,15.8033,16.0053,15.7618,15.9158,2118072
2025-03-06,USD/MXN,15.9158,16.1694,15.8957,16.0904,1329570
